Date,Max Temp,Min Temp,Ave Temp,Depature Temp,HDD,CDD,precip,New Snow,Snow Depth,State,City
11/24/2023,43,32,37.5,-3.4,27,0,0,0,0,Ohio,Cleveland
11/25/2023,42,28,35,-5.6,30,0,0,0,0,Ohio,Cleveland
11/26/2023,44,26,35,-5.2,30,0,0.3,0,0,Ohio,Cleveland
11/27/2023,37,27,32,-7.9,33,0,T,T,0,Ohio,Cleveland
11/28/2023,26,19,22.5,-17.1,42,0,0.13,1.9,T,Ohio,Cleveland
11/29/2023,37,17,27,-12.2,38,0,0,0,T,Ohio,Cleveland
11/30/2023,54,33,43.5,4.6,21,0,0,0,T,Ohio,Cleveland
12/1/2023,51,44,47.5,8.9,17,0,0.28,0,0,Ohio,Cleveland
12/2/2023,52,45,48.5,10.3,16,0,0.07,0,0,Ohio,Cleveland
12/3/2023,51,41,46,8.1,19,0,0.2,0,0,Ohio,Cleveland
12/4/2023,42,37,39.5,1.9,25,0,0.02,0,0,Ohio,Cleveland
12/5/2023,39,35,37,-0.3,28,0,0.13,T,0,Ohio,Cleveland
12/6/2023,40,33,36.5,-0.5,28,0,0,0,0,Ohio,Cleveland
12/7/2023,48,34,41,4.3,24,0,T,T,0,Ohio,Cleveland
12/8/2023,58,39,48.5,12.1,16,0,0,0,0,Ohio,Cleveland
12/9/2023,58,50,54,17.9,11,0,0.52,0,0,Ohio,Cleveland
12/10/2023,51,34,42.5,6.7,22,0,0.07,T,0,Ohio,Cleveland
12/11/2023,37,31,34,-1.5,31,0,0.04,0.1,0,Ohio,Cleveland
12/12/2023,47,30,38.5,3.3,26,0,0,0,0,Ohio,Cleveland
12/13/2023,40,25,32.5,-2.4,32,0,0,0,0,Ohio,Cleveland
12/14/2023,47,26,36.5,1.9,28,0,0,0,0,Ohio,Cleveland
12/15/2023,56,34,45,10.6,20,0,0,0,0,Ohio,Cleveland
12/16/2023,55,30,42.5,8.4,22,0,0,0,0,Ohio,Cleveland
12/17/2023,50,40,45,11.1,20,0,0.3,0,0,Ohio,Cleveland
12/18/2023,42,31,36.5,2.9,28,0,0.44,1.6,0,Ohio,Cleveland
12/19/2023,33,27,30,-3.3,35,0,0.07,0.5,2,Ohio,Cleveland
12/20/2023,39,25,32,-1.1,33,0,0,0,1,Ohio,Cleveland
12/21/2023,44,35,39.5,6.6,25,0,0,0,1,Ohio,Cleveland
12/22/2023,46,38,42,9.4,23,0,T,0,0,Ohio,Cleveland
12/23/2023,46,41,43.5,11.1,21,0,0.1,0,0,Ohio,Cleveland
12/24/2023,53,46,49.5,17.3,15,0,0,0,0,Ohio,Cleveland
12/25/2023,63,46,54.5,22.6,10,0,T,0,0,Ohio,Cleveland
12/26/2023,60,52,56,24.3,9,0,0.03,0,0,Ohio,Cleveland
12/27/2023,54,45,49.5,18,15,0,0.72,0,0,Ohio,Cleveland
12/28/2023,50,40,45,13.7,20,0,0.04,0,0,Ohio,Cleveland
12/29/2023,41,31,36,4.9,29,0,0.03,0,0,Ohio,Cleveland
12/30/2023,38,36,37,6.1,28,0,0.08,T,0,Ohio,Cleveland
12/31/2023,39,35,37,6.3,28,0,0.19,T,0,Ohio,Cleveland
1/1/2024,37,32,34.5,3.9,30,0,0.16,T,0,Ohio,Cleveland
1/2/2024,36,31,33.5,3.1,31,0,0,0,0,Ohio,Cleveland
1/3/2024,35,32,33.5,3.3,31,0,0.05,0.4,0,Ohio,Cleveland
1/4/2024,34,25,29.5,-0.6,35,0,0.03,0.5,1,Ohio,Cleveland
1/5/2024,34,23,28.5,-1.4,36,0,0,0,T,Ohio,Cleveland
1/6/2024,38,27,32.5,2.8,32,0,T,T,0,Ohio,Cleveland
1/7/2024,36,33,34.5,4.9,30,0,0.08,T,T,Ohio,Cleveland
1/8/2024,38,30,34,4.5,31,0,0,T,0,Ohio,Cleveland
1/9/2024,49,34,41.5,12.2,23,0,0.53,0.1,T,Ohio,Cleveland
1/10/2024,42,34,38,8.8,27,0,0.01,T,0,Ohio,Cleveland
1/11/2024,38,34,36,6.9,29,0,0.01,0.1,0,Ohio,Cleveland
1/12/2024,47,29,38,9,27,0,0.32,T,0,Ohio,Cleveland
1/13/2024,47,23,35,6.1,30,0,0.1,T,0,Ohio,Cleveland
1/14/2024,23,5,14,-14.8,51,0,T,0.2,T,Ohio,Cleveland
1/15/2024,16,3,9.5,-19.3,55,0,0,0,T,Ohio,Cleveland
1/16/2024,16,7,11.5,-17.2,53,0,0.09,0.9,1,Ohio,Cleveland
1/17/2024,22,4,13,-15.6,52,0,0,0,T,Ohio,Cleveland
1/18/2024,26,21,23.5,-5.1,41,0,0.02,0.2,T,Ohio,Cleveland
1/19/2024,26,17,21.5,-7,43,0,0.46,6.9,3,Ohio,Cleveland
1/20/2024,19,10,14.5,-14,50,0,0.01,0.2,7,Ohio,Cleveland
1/21/2024,24,13,18.5,-10,46,0,T,T,5,Ohio,Cleveland
1/22/2024,39,13,26,-2.5,39,0,T,T,4,Ohio,Cleveland
1/23/2024,41,34,37.5,9,27,0,0.22,0,3,Ohio,Cleveland
1/24/2024,53,40,46.5,18,18,0,0.28,0,T,Ohio,Cleveland
1/25/2024,51,41,46,17.5,19,0,0.09,0,0,Ohio,Cleveland
1/26/2024,49,37,43,14.5,22,0,0.35,0,0,Ohio,Cleveland
1/27/2024,43,36,39.5,10.9,25,0,0.13,0,0,Ohio,Cleveland
1/28/2024,38,34,36,7.4,29,0,0.69,T,0,Ohio,Cleveland
1/29/2024,34,32,33,4.3,32,0,0.03,0.2,T,Ohio,Cleveland
1/30/2024,40,33,36.5,7.7,28,0,T,0,0,Ohio,Cleveland
1/31/2024,39,35,37,8.2,28,0,T,0,0,Ohio,Cleveland
2/1/2024,54,38,46,17.1,19,0,0.01,0,0,Ohio,Cleveland
2/2/2024,39,32,35.5,6.5,29,0,0,0,0,Ohio,Cleveland
2/3/2024,41,28,34.5,5.4,30,0,0,0,0,Ohio,Cleveland
2/4/2024,42,24,33,3.8,32,0,0,0,0,Ohio,Cleveland
2/5/2024,39,32,35.5,6.2,29,0,0,0,0,Ohio,Cleveland
2/6/2024,43,27,35,5.5,30,0,0,0,0,Ohio,Cleveland
2/7/2024,54,26,40,10.4,25,0,0,0,0,Ohio,Cleveland
2/8/2024,63,33,48,18.2,17,0,T,0,0,Ohio,Cleveland
2/9/2024,65,51,58,28.1,7,0,0,0,0,Ohio,Cleveland
2/10/2024,55,38,46.5,16.4,18,0,T,0,0,Ohio,Cleveland
2/11/2024,38,28,33,2.7,32,0,0,0,0,Ohio,Cleveland
2/12/2024,41,24,32.5,2.1,32,0,0,0,0,Ohio,Cleveland
2/13/2024,41,28,34.5,3.9,30,0,T,0.1,0,Ohio,Cleveland
2/14/2024,36,24,30,-0.8,35,0,T,T,T,Ohio,Cleveland
2/15/2024,45,23,34,3,31,0,0.02,0,0,Ohio,Cleveland
2/16/2024,34,25,29.5,-1.7,35,0,0.11,1,0,Ohio,Cleveland
2/17/2024,28,16,22,-9.4,43,0,0.1,2.2,2,Ohio,Cleveland
2/18/2024,33,16,24.5,-7.1,40,0,0,0,1,Ohio,Cleveland
2/19/2024,42,18,30,-1.8,35,0,0,0,T,Ohio,Cleveland
2/20/2024,51,22,36.5,4.4,28,0,0,0,0,Ohio,Cleveland
2/21/2024,61,30,45.5,13.2,19,0,0,0,0,Ohio,Cleveland
2/22/2024,55,43,49,16.5,16,0,0.56,0,0,Ohio,Cleveland
2/23/2024,52,30,41,8.2,24,0,0,0,0,Ohio,Cleveland
2/24/2024,30,20,25,-8,40,0,T,T,T,Ohio,Cleveland
2/25/2024,49,21,35,1.8,30,0,0,0,0,Ohio,Cleveland
2/26/2024,63,37,50,16.5,15,0,0,0,0,Ohio,Cleveland
2/27/2024,71,51,61,27.2,4,0,T,0,0,Ohio,Cleveland
2/28/2024,65,26,45.5,11.5,19,0,0.11,T,0,Ohio,Cleveland
2/29/2024,38,23,30.5,-3.6,34,0,T,0.2,T,Ohio,Cleveland
3/1/2024,51,27,39,4.7,26,0,0.02,0,0,Ohio,Cleveland
3/2/2024,48,42,45,10.5,20,0,0.09,0,0,Ohio,Cleveland
3/3/2024,60,45,52.5,17.7,12,0,0,0,0,Ohio,Cleveland
3/4/2024,74,48,61,25.9,4,0,0,0,0,Ohio,Cleveland
3/5/2024,75,41,58,22.6,7,0,0.44,0,0,Ohio,Cleveland
3/6/2024,43,40,41.5,5.9,23,0,0.32,0,0,Ohio,Cleveland
3/7/2024,48,38,43,7.1,22,0,T,0,0,Ohio,Cleveland
3/8/2024,65,47,56,19.8,9,0,0.07,0,0,Ohio,Cleveland
3/9/2024,58,38,48,11.5,17,0,0.23,0,0,Ohio,Cleveland
3/10/2024,38,31,34.5,-2.3,30,0,0.14,1.1,1,Ohio,Cleveland
3/11/2024,52,30,41,3.9,24,0,0,0,0,Ohio,Cleveland
3/12/2024,68,46,57,19.6,8,0,0,0,0,Ohio,Cleveland
3/13/2024,72,49,60.5,22.8,4,0,0,0,0,Ohio,Cleveland
3/14/2024,65,45,55,16.9,10,0,0.21,0,0,Ohio,Cleveland
3/15/2024,57,34,45.5,7.1,19,0,0.01,0,0,Ohio,Cleveland
3/16/2024,61,35,48,9.3,17,0,0.12,0,0,Ohio,Cleveland
3/17/2024,47,33,40,1,25,0,0.07,0.5,0,Ohio,Cleveland
3/18/2024,34,29,31.5,-7.9,33,0,0.2,2.2,T,Ohio,Cleveland
3/19/2024,46,30,38,-1.7,27,0,T,T,2,Ohio,Cleveland
3/20/2024,41,28,34.5,-5.6,30,0,0.04,T,0,Ohio,Cleveland
3/21/2024,34,25,29.5,-10.9,35,0,T,T,0,Ohio,Cleveland
3/22/2024,43,26,34.5,-6.3,30,0,0.06,T,0,Ohio,Cleveland
3/23/2024,37,27,32,-9.1,33,0,0.19,1.9,2,Ohio,Cleveland
3/24/2024,42,23,32.5,-9,32,0,0,0,0,Ohio,Cleveland
3/25/2024,68,34,51,9.1,14,0,0,0,0,Ohio,Cleveland
3/26/2024,58,45,51.5,9.2,13,0,0.36,0,0,Ohio,Cleveland
3/27/2024,47,33,40,-2.6,25,0,0.08,0,0,Ohio,Cleveland
3/28/2024,50,27,38.5,-4.5,26,0,0,0,0,Ohio,Cleveland
3/29/2024,50,31,40.5,-2.9,24,0,0,0,0,Ohio,Cleveland
3/30/2024,56,34,45,1.2,20,0,0.21,0,0,Ohio,Cleveland
3/31/2024,47,39,43,-1.2,22,0,0.01,0,0,Ohio,Cleveland
4/1/2024,47,40,43.5,-1.1,21,0,0.99,0,0,Ohio,Cleveland
4/2/2024,65,43,54,9,11,0,0.72,0,0,Ohio,Cleveland
4/3/2024,62,39,50.5,5.1,14,0,0.09,0,0,Ohio,Cleveland
4/4/2024,47,36,41.5,-4.3,23,0,T,T,0,Ohio,Cleveland
4/5/2024,44,36,40,-6.2,25,0,0.03,T,0,Ohio,Cleveland
4/6/2024,53,40,46.5,-0.1,18,0,0,0,0,Ohio,Cleveland
4/7/2024,57,29,43,-4,22,0,0,0,0,Ohio,Cleveland
4/8/2024,72,49,60.5,13.1,4,0,0.05,0,0,Ohio,Cleveland
4/9/2024,76,52,64,16.1,1,0,0.22,0,0,Ohio,Cleveland
4/10/2024,61,53,57,8.7,8,0,0.2,0,0,Ohio,Cleveland
4/11/2024,66,50,58,9.3,7,0,0.93,0,0,Ohio,Cleveland
4/12/2024,52,46,49,-0.1,16,0,0.47,0,0,Ohio,Cleveland
4/13/2024,61,44,52.5,3,12,0,0,0,0,Ohio,Cleveland
4/14/2024,80,47,63.5,13.6,1,0,T,0,0,Ohio,Cleveland
4/15/2024,66,49,57.5,7.2,7,0,0,0,0,Ohio,Cleveland
4/16/2024,72,46,59,8.3,6,0,0,0,0,Ohio,Cleveland
4/17/2024,77,55,66,14.9,0,1,0.31,0,0,Ohio,Cleveland
4/18/2024,64,54,59,7.5,6,0,0,0,0,Ohio,Cleveland
4/19/2024,64,50,57,5.1,8,0,0.08,0,0,Ohio,Cleveland
4/20/2024,50,44,47,-5.3,18,0,0,0,0,Ohio,Cleveland
4/21/2024,50,37,43.5,-9.2,21,0,0,0,0,Ohio,Cleveland
4/22/2024,62,33,47.5,-5.6,17,0,0,0,0,Ohio,Cleveland
4/23/2024,66,48,57,3.5,8,0,0.13,0,0,Ohio,Cleveland
4/24/2024,51,37,44,-9.9,21,0,T,0,0,Ohio,Cleveland
4/25/2024,51,30,40.5,-13.7,24,0,0,0,0,Ohio,Cleveland
4/26/2024,70,35,52.5,-2.1,12,0,0,0,0,Ohio,Cleveland
4/27/2024,80,61,70.5,15.5,0,6,0.01,0,0,Ohio,Cleveland
4/28/2024,81,68,74.5,19.1,0,10,T,0,0,Ohio,Cleveland
4/29/2024,84,62,73,17.3,0,8,T,0,0,Ohio,Cleveland
4/30/2024,73,53,63,6.9,2,0,0.05,0,0,Ohio,Cleveland
5/1/2024,81,48,64.5,8.1,0,0,0,0,0,Ohio,Cleveland
5/2/2024,71,50,60.5,3.7,4,0,0,0,0,Ohio,Cleveland
5/3/2024,72,56,64,6.9,1,0,0.03,0,0,Ohio,Cleveland
5/4/2024,74,59,66.5,9.1,0,2,0.04,0,0,Ohio,Cleveland
5/5/2024,76,58,67,9.2,0,2,T,0,0,Ohio,Cleveland
5/6/2024,65,54,59.5,1.4,5,0,0,0,0,Ohio,Cleveland
5/7/2024,77,52,64.5,6.1,0,0,T,0,0,Ohio,Cleveland
5/8/2024,80,56,68,9.2,0,3,0,0,0,Ohio,Cleveland
5/9/2024,58,52,55,-4.1,10,0,0.44,0,0,Ohio,Cleveland
5/10/2024,64,46,55,-4.4,10,0,0,0,0,Ohio,Cleveland
5/11/2024,63,44,53.5,-6.2,11,0,0.51,0,0,Ohio,Cleveland
5/12/2024,67,49,58,-2,7,0,T,0,0,Ohio,Cleveland
5/13/2024,81,55,68,7.7,0,3,0,0,0,Ohio,Cleveland
5/14/2024,73,59,66,5.3,0,1,0,0,0,Ohio,Cleveland
5/15/2024,71,58,64.5,3.5,0,0,0,0,0,Ohio,Cleveland
5/16/2024,72,54,63,1.7,2,0,0,0,0,Ohio,Cleveland
5/17/2024,72,61,66.5,4.9,0,2,0.17,0,0,Ohio,Cleveland
5/18/2024,74,57,65.5,3.6,0,1,0,0,0,Ohio,Cleveland
5/19/2024,85,53,69,6.8,0,4,0,0,0,Ohio,Cleveland
5/20/2024,89,66,77.5,15,0,13,T,0,0,Ohio,Cleveland
5/21/2024,90,70,80,17.2,0,15,0,0,0,Ohio,Cleveland
5/22/2024,84,65,74.5,11.4,0,10,0.39,0,0,Ohio,Cleveland
5/23/2024,80,57,68.5,5.1,0,4,0,0,0,Ohio,Cleveland
5/24/2024,81,57,69,5.2,0,4,0,0,0,Ohio,Cleveland
5/25/2024,83,65,74,9.9,0,9,T,0,0,Ohio,Cleveland
5/26/2024,84,59,71.5,7.1,0,7,0.22,0,0,Ohio,Cleveland
5/27/2024,79,62,70.5,5.8,0,6,0.13,0,0,Ohio,Cleveland
5/28/2024,72,58,65,0,0,0,0.07,0,0,Ohio,Cleveland
5/29/2024,68,46,57,-8.3,8,0,0.03,0,0,Ohio,Cleveland
5/30/2024,67,43,55,-10.7,10,0,0,0,0,Ohio,Cleveland
5/31/2024,73,41,57,-9,8,0,0,0,0,Ohio,Cleveland
6/1/2024,81,49,65,-1.3,0,0,T,0,0,Ohio,Cleveland
6/2/2024,72,64,68,1.4,0,3,0.08,0,0,Ohio,Cleveland
6/3/2024,79,61,70,3.1,0,5,0,0,0,Ohio,Cleveland
6/4/2024,88,63,75.5,8.3,0,11,0,0,0,Ohio,Cleveland
6/5/2024,86,70,78,10.4,0,13,0.69,0,0,Ohio,Cleveland
6/6/2024,80,67,73.5,5.6,0,9,T,0,0,Ohio,Cleveland
6/7/2024,74,56,65,-3.2,0,0,0,0,0,Ohio,Cleveland
6/8/2024,79,52,65.5,-3,0,1,T,0,0,Ohio,Cleveland
6/9/2024,77,57,67,-1.8,0,2,0.05,0,0,Ohio,Cleveland
6/10/2024,61,50,55.5,-13.6,9,0,0.01,0,0,Ohio,Cleveland
6/11/2024,69,44,56.5,-12.9,8,0,0,0,0,Ohio,Cleveland
6/12/2024,83,54,68.5,-1.2,0,4,0,0,0,Ohio,Cleveland
6/13/2024,89,68,78.5,8.5,0,14,T,0,0,Ohio,Cleveland
6/14/2024,81,62,71.5,1.2,0,7,0,0,0,Ohio,Cleveland
6/15/2024,75,53,64,-6.6,1,0,0,0,0,Ohio,Cleveland
6/16/2024,89,54,71.5,0.7,0,7,0,0,0,Ohio,Cleveland
6/17/2024,96,72,84,12.9,0,19,0,0,0,Ohio,Cleveland
6/18/2024,94,72,83,11.6,0,18,0.78,0,0,Ohio,Cleveland
6/19/2024,92,75,83.5,11.9,0,19,0,0,0,Ohio,Cleveland
6/20/2024,94,73,83.5,11.7,0,19,0,0,0,Ohio,Cleveland
6/21/2024,90,72,81,8.9,0,16,0,0,0,Ohio,Cleveland
6/22/2024,95,73,84,11.7,0,19,0,0,0,Ohio,Cleveland
6/23/2024,83,70,76.5,4,0,12,0.33,0,0,Ohio,Cleveland
6/24/2024,80,63,71.5,-1.2,0,7,0,0,0,Ohio,Cleveland
6/25/2024,82,61,71.5,-1.4,0,7,0.04,0,0,Ohio,Cleveland
6/26/2024,82,65,73.5,0.4,0,9,0.31,0,0,Ohio,Cleveland
6/27/2024,73,61,67,-6.3,0,2,0,0,0,Ohio,Cleveland
6/28/2024,84,57,70.5,-3,0,6,T,0,0,Ohio,Cleveland
6/29/2024,85,74,79.5,5.9,0,15,0.16,0,0,Ohio,Cleveland
6/30/2024,78,60,69,-4.8,0,4,0,0,0,Ohio,Cleveland
1/1/2022,64,52,58,25.5,7,0,1.01,0,0,Ohio,Cincinnati
1/2/2022,52,28,40,7.7,25,0,0.2,0,0,Ohio,Cincinnati
1/3/2022,33,21,27,-5.2,38,0,0,0,0,Ohio,Cincinnati
1/4/2022,44,21,32.5,0.5,32,0,0,0,0,Ohio,Cincinnati
1/5/2022,47,22,34.5,2.6,30,0,0,0,0,Ohio,Cincinnati
1/6/2022,23,16,19.5,-12.3,45,0,0.05,0.7,0,Ohio,Cincinnati
1/7/2022,17,11,14,-17.7,51,0,T,T,1,Ohio,Cincinnati
1/8/2022,42,12,27,-4.5,38,0,0.09,0,T,Ohio,Cincinnati
1/9/2022,45,22,33.5,2.1,31,0,0.62,0,0,Ohio,Cincinnati
1/10/2022,31,16,23.5,-7.8,41,0,0,0,0,Ohio,Cincinnati
1/11/2022,32,13,22.5,-8.8,42,0,0,0,0,Ohio,Cincinnati
1/12/2022,49,31,40,8.8,25,0,0,0,0,Ohio,Cincinnati
1/13/2022,48,33,40.5,9.4,24,0,0.01,0,0,Ohio,Cincinnati
1/14/2022,36,32,34,3,31,0,0,0,0,Ohio,Cincinnati
1/15/2022,34,25,29.5,-1.5,35,0,T,T,0,Ohio,Cincinnati
1/16/2022,30,20,25,-6,40,0,0.14,1.1,0,Ohio,Cincinnati
1/17/2022,28,25,26.5,-4.4,38,0,T,T,1,Ohio,Cincinnati
1/18/2022,41,26,33.5,2.6,31,0,0,0,1,Ohio,Cincinnati
1/19/2022,52,27,39.5,8.6,25,0,0,0,0,Ohio,Cincinnati
1/20/2022,27,20,23.5,-7.4,41,0,0,0,0,Ohio,Cincinnati
1/21/2022,26,15,20.5,-10.4,44,0,0,0,0,Ohio,Cincinnati
1/22/2022,33,9,21,-9.9,44,0,0,0,0,Ohio,Cincinnati
1/23/2022,38,17,27.5,-3.5,37,0,T,T,0,Ohio,Cincinnati
1/24/2022,40,14,27,-4,38,0,0.12,0.1,0,Ohio,Cincinnati
1/25/2022,32,15,23.5,-7.6,41,0,T,T,0,Ohio,Cincinnati
1/26/2022,23,5,14,-17.1,51,0,0,0,0,Ohio,Cincinnati
1/27/2022,35,11,23,-8.2,42,0,0.01,0.3,0,Ohio,Cincinnati
1/28/2022,30,12,21,-10.3,44,0,0.09,3.4,1,Ohio,Cincinnati
1/29/2022,23,3,13,-18.4,52,0,T,T,3,Ohio,Cincinnati
1/30/2022,40,16,28,-3.5,37,0,0,0,2,Ohio,Cincinnati
1/31/2022,41,20,30.5,-1.2,34,0,0,0,1,Ohio,Cincinnati
2/1/2022,61,29,45,13.2,20,0,0,0,T,Ohio,Cincinnati
2/2/2022,49,35,42,10.1,23,0,0.88,0,0,Ohio,Cincinnati
2/3/2022,35,22,28.5,-3.6,36,0,1.26,2.4,0,Ohio,Cincinnati
2/4/2022,24,15,19.5,-12.8,45,0,0.06,1.8,2,Ohio,Cincinnati
2/5/2022,21,12,16.5,-15.9,48,0,T,T,3,Ohio,Cincinnati
2/6/2022,38,15,26.5,-6.1,38,0,0,0,1,Ohio,Cincinnati
2/7/2022,40,19,29.5,-3.3,35,0,0,0,1,Ohio,Cincinnati
2/8/2022,45,15,30,-3,35,0,0,0,1,Ohio,Cincinnati
2/9/2022,51,38,44.5,11.3,20,0,0,0,T,Ohio,Cincinnati
2/10/2022,44,29,36.5,3,28,0,0,0,T,Ohio,Cincinnati
2/11/2022,56,31,43.5,9.8,21,0,0.04,0,0,Ohio,Cincinnati
2/12/2022,41,23,32,-1.9,33,0,T,T,0,Ohio,Cincinnati
2/13/2022,28,15,21.5,-12.7,43,0,0.04,0.6,0,Ohio,Cincinnati
2/14/2022,31,12,21.5,-12.9,43,0,T,T,T,Ohio,Cincinnati
2/15/2022,52,20,36,1.3,29,0,0,0,T,Ohio,Cincinnati
2/16/2022,64,44,54,19.1,11,0,0,0,0,Ohio,Cincinnati
2/17/2022,59,31,45,9.8,20,0,2.25,0,0,Ohio,Cincinnati
2/18/2022,34,24,29,-6.5,36,0,T,T,0,Ohio,Cincinnati
2/19/2022,32,20,26,-9.8,39,0,0,0,0,Ohio,Cincinnati
2/20/2022,57,20,38.5,2.5,26,0,0,0,0,Ohio,Cincinnati
2/21/2022,64,38,51,14.7,14,0,0,0,0,Ohio,Cincinnati
2/22/2022,62,45,53.5,16.9,11,0,1.03,0,0,Ohio,Cincinnati
2/23/2022,45,28,36.5,-0.4,28,0,T,T,0,Ohio,Cincinnati
2/24/2022,37,29,33,-4.2,32,0,0.57,0,0,Ohio,Cincinnati
2/25/2022,35,29,32,-5.5,33,0,0.17,T,0,Ohio,Cincinnati
2/26/2022,37,24,30.5,-7.3,34,0,0,0,0,Ohio,Cincinnati
2/27/2022,49,21,35,-3.1,30,0,0,0,0,Ohio,Cincinnati
2/28/2022,52,26,39,0.6,26,0,0,0,0,Ohio,Cincinnati
3/1/2022,66,37,51.5,12.8,13,0,0,0,0,Ohio,Cincinnati
3/2/2022,67,38,52.5,13.5,12,0,T,0,0,Ohio,Cincinnati
3/3/2022,62,35,48.5,9.2,16,0,T,0,0,Ohio,Cincinnati
3/4/2022,54,30,42,2.3,23,0,0,0,0,Ohio,Cincinnati
3/5/2022,76,45,60.5,20.5,4,0,0,0,0,Ohio,Cincinnati
3/6/2022,70,56,63,22.7,2,0,0.58,0,0,Ohio,Cincinnati
3/7/2022,65,35,50,9.4,15,0,0.83,0,0,Ohio,Cincinnati
3/8/2022,42,34,38,-2.9,27,0,0,0,0,Ohio,Cincinnati
3/9/2022,50,36,43,1.8,22,0,T,T,0,Ohio,Cincinnati
3/10/2022,53,31,42,0.4,23,0,0,0,0,Ohio,Cincinnati
3/11/2022,55,27,41,-0.9,24,0,0.09,2.3,0,Ohio,Cincinnati
3/12/2022,28,19,23.5,-18.7,41,0,T,T,2,Ohio,Cincinnati
3/13/2022,51,15,33,-9.6,32,0,0,0,T,Ohio,Cincinnati
3/14/2022,65,36,50.5,7.6,14,0,0,0,0,Ohio,Cincinnati
3/15/2022,68,42,55,11.8,10,0,0,0,0,Ohio,Cincinnati
3/16/2022,70,40,55,11.4,10,0,0,0,0,Ohio,Cincinnati
3/17/2022,73,43,58,14.1,7,0,0,0,0,Ohio,Cincinnati
3/18/2022,65,50,57.5,13.3,7,0,0.09,0,0,Ohio,Cincinnati
3/19/2022,58,41,49.5,4.9,15,0,0.21,0,0,Ohio,Cincinnati
3/20/2022,62,39,50.5,5.6,14,0,0.01,0,0,Ohio,Cincinnati
3/21/2022,71,40,55.5,10.2,9,0,0,0,0,Ohio,Cincinnati
3/22/2022,68,51,59.5,13.9,5,0,T,0,0,Ohio,Cincinnati
3/23/2022,70,49,59.5,13.5,5,0,0.11,0,0,Ohio,Cincinnati
3/24/2022,56,42,49,2.7,16,0,T,0,0,Ohio,Cincinnati
3/25/2022,46,37,41.5,-5.2,23,0,0.07,0,0,Ohio,Cincinnati
3/26/2022,39,30,34.5,-12.6,30,0,T,T,0,Ohio,Cincinnati
3/27/2022,42,27,34.5,-12.9,30,0,0,0,0,Ohio,Cincinnati
3/28/2022,43,20,31.5,-16.3,33,0,0,0,0,Ohio,Cincinnati
3/29/2022,44,31,37.5,-10.7,27,0,T,0,0,Ohio,Cincinnati
3/30/2022,80,43,61.5,13,3,0,T,0,0,Ohio,Cincinnati
3/31/2022,62,37,49.5,0.6,15,0,0.15,0,0,Ohio,Cincinnati
4/1/2022,44,33,38.5,-10.8,26,0,0.02,T,0,Ohio,Cincinnati
4/2/2022,51,31,41,-8.7,24,0,T,0,0,Ohio,Cincinnati
4/3/2022,57,38,47.5,-2.5,17,0,0,0,0,Ohio,Cincinnati
4/4/2022,59,44,51.5,1.1,13,0,T,0,0,Ohio,Cincinnati
4/5/2022,55,43,49,-1.8,16,0,0.27,0,0,Ohio,Cincinnati
4/6/2022,57,42,49.5,-1.7,15,0,0.4,0,0,Ohio,Cincinnati
4/7/2022,54,37,45.5,-6,19,0,0.01,0,0,Ohio,Cincinnati
4/8/2022,49,35,42,-9.9,23,0,0.06,0,0,Ohio,Cincinnati
4/9/2022,42,35,38.5,-13.8,26,0,0.01,T,0,Ohio,Cincinnati
4/10/2022,62,29,45.5,-7.2,19,0,0,0,0,Ohio,Cincinnati
4/11/2022,63,50,56.5,3.5,8,0,0.18,0,0,Ohio,Cincinnati
4/12/2022,70,51,60.5,7.1,4,0,T,0,0,Ohio,Cincinnati
4/13/2022,70,59,64.5,10.7,0,0,1.13,0,0,Ohio,Cincinnati
4/14/2022,61,41,51,-3.2,14,0,0.12,0,0,Ohio,Cincinnati
4/15/2022,70,40,55,0.5,10,0,T,0,0,Ohio,Cincinnati
4/16/2022,64,44,54,-0.9,11,0,T,0,0,Ohio,Cincinnati
4/17/2022,50,35,42.5,-12.7,22,0,0,0,0,Ohio,Cincinnati
4/18/2022,45,34,39.5,-16.1,25,0,0.52,T,0,Ohio,Cincinnati
4/19/2022,52,35,43.5,-12.5,21,0,0,0,0,Ohio,Cincinnati
4/20/2022,66,40,53,-3.3,12,0,0,0,0,Ohio,Cincinnati
4/21/2022,64,48,56,-0.6,9,0,0.27,0,0,Ohio,Cincinnati
4/22/2022,77,44,60.5,3.5,4,0,0,0,0,Ohio,Cincinnati
4/23/2022,83,58,70.5,13.2,0,6,0,0,0,Ohio,Cincinnati
4/24/2022,81,63,72,14.3,0,7,0,0,0,Ohio,Cincinnati
4/25/2022,72,51,61.5,3.5,3,0,0.1,0,0,Ohio,Cincinnati
4/26/2022,57,38,47.5,-10.8,17,0,0,0,0,Ohio,Cincinnati
4/27/2022,62,36,49,-9.6,16,0,0,0,0,Ohio,Cincinnati
4/28/2022,64,43,53.5,-5.4,11,0,0.01,0,0,Ohio,Cincinnati
4/29/2022,72,52,62,2.7,3,0,T,0,0,Ohio,Cincinnati
4/30/2022,73,52,62.5,2.9,2,0,0.2,0,0,Ohio,Cincinnati
5/1/2022,75,55,65,5.1,0,0,0.1,0,0,Ohio,Cincinnati
5/2/2022,73,43,58,-2.2,7,0,0,0,0,Ohio,Cincinnati
5/3/2022,79,58,68.5,8,0,4,1.08,0,0,Ohio,Cincinnati
